cd_nom,num_version_init,num_version_final,champ,valeur_init,valeur_final,type_change,cd_nom_remplacement,cd_raison_suppression
733068,10.0,11.0,CD_REF,733068,841933,MODIFICATION,,
806103,10.0,11.0,CD_REF,51155,51158,MODIFICATION,,
105111,10.0,11.0,CD_REF,611647,124956,MODIFICATION,,
800209,10.0,11.0,LB_NOM,Hypocyphtus laeviuscula,Hypocyphtus laeviusculus,MODIFICATION,,
814740,10.0,11.0,CD_REF,814740,883852,MODIFICATION,,
784853,10.0,11.0,CD_REF,784853,658439,MODIFICATION,,
803468,10.0,11.0,LB_NOM,Ceutorhynchus rufulus,Centorhynchus rufulus,MODIFICATION,,
732715,10.0,11.0,CD_REF,732715,886180,MODIFICATION,,
732747,10.0,11.0,CD_REF,732747,843838,MODIFICATION,,
224068,10.0,11.0,CD_REF,251710,224068,MODIFICATION,,
185970,10.0,11.0,CD_NOM,185970,,RETRAIT,,
633420,10.0,11.0,LB_NOM,Erythrodes sagreana,Erythrodes sagraeana,MODIFICATION,,
633420,10.0,11.0,CD_REF,630949,849274,MODIFICATION,,
629354,10.0,11.0,CD_REF,629354,637313,MODIFICATION,,
404015,10.0,11.0,LB_NOM,Sphaeridium centrimaculatus,Sphaeridium centrimaculatum,MODIFICATION,,
695666,10.0,11.0,CD_REF,595663,850759,MODIFICATION,,
802259,10.0,11.0,LB_NOM,Anthicus albopilosa,Anthicus albopilosus,MODIFICATION,,
797468,10.0,11.0,LB_NOM,Stibella aciculosa,Stilbella aciculosa,MODIFICATION,,
447456,10.0,11.0,CD_REF,447456,453393,MODIFICATION,,
413336,10.0,11.0,LB_NOM,Hyalinia chiatraensis,Hyalinia chiatraencis,MODIFICATION,,
834312,10.0,11.0,CD_REF,731516,834313,MODIFICATION,,
765501,10.0,11.0,CD_REF,732932,741276,MODIFICATION,,
46832,10.0,11.0,CD_REF,46832,860282,MODIFICATION,,
210799,10.0,11.0,CD_REF,210799,210816,MODIFICATION,,
9774,10.0,11.0,CD_REF,243889,719791,MODIFICATION,,
732739,10.0,11.0,CD_REF,732739,765181,MODIFICATION,,
239648,10.0,11.0,CD_REF,239647,850199,MODIFICATION,,
65406,10.0,11.0,CD_REF,199687,199694,MODIFICATION,,
456891,10.0,11.0,CD_REF,456891,456890,MODIFICATION,,
402221,10.0,11.0,CD_REF,232736,232735,MODIFICATION,,
446198,10.0,11.0,CD_REF,191454,859811,MODIFICATION,,
646920,10.0,11.0,CD_REF,646920,852684,MODIFICATION,,
404803,10.0,11.0,LB_NOM,Rhipiphorus binotata,Rhipiphorus binotatus,MODIFICATION,,
716183,10.0,11.0,CD_REF,716183,846125,MODIFICATION,,
582795,10.0,11.0,CD_REF,824590,852127,MODIFICATION,,
667734,10.0,11.0,LB_NOM,Cylindrocarpon janthothele var. majus,Cylindrocarpon ianthothele var. majus,MODIFICATION,,
49340,10.0,11.0,CD_REF,49338,854417,MODIFICATION,,
597468,10.0,11.0,LB_NOM,Dihammaphora signatus,Neozodes signatus,MODIFICATION,,
803376,10.0,11.0,LB_NOM,Sibinia polylineatus,Sibinia polylineata,MODIFICATION,,
765130,10.0,11.0,CD_REF,629837,842406,MODIFICATION,,
634048,10.0,11.0,CD_REF,629871,851180,MODIFICATION,,
597468,10.0,11.0,CD_REF,597468,756716,MODIFICATION,,
732017,10.0,11.0,CD_REF,732017,841150,MODIFICATION,,
407304,10.0,11.0,CD_REF,319227,885062,MODIFICATION,,
198949,10.0,11.0,LB_NOM,Wawevia,Wawelia,MODIFICATION,,
761137,10.0,11.0,CD_REF,821606,883917,MODIFICATION,,
629258,10.0,11.0,CD_REF,629258,636102,MODIFICATION,,
768910,10.0,11.0,CD_REF,734556,842921,MODIFICATION,,
799066,10.0,11.0,LB_NOM,Carabus fulva,Carabus fulvus,MODIFICATION,,
455699,10.0,11.0,CD_REF,447450,455699,MODIFICATION,,
765220,10.0,11.0,CD_REF,735404,843714,MODIFICATION,,
163304,10.0,11.0,CD_REF,163304,847307,MODIFICATION,,
629077,10.0,11.0,CD_REF,629077,629033,MODIFICATION,,
632608,10.0,11.0,CD_REF,448262,447270,MODIFICATION,,
640366,10.0,11.0,CD_REF,640366,774034,MODIFICATION,,
622703,10.0,11.0,LB_NOM,Trichoniscoides consoranensis endogeus,Trichoniscoides consoranensis endogaeus,MODIFICATION,,
47461,10.0,11.0,CD_REF,47461,860997,MODIFICATION,,
733974,10.0,11.0,CD_REF,733974,842112,MODIFICATION,,
46438,10.0,11.0,CD_REF,46438,860210,MODIFICATION,,
349929,10.0,11.0,CD_NOM,349929,,RETRAIT,,
45688,10.0,11.0,CD_REF,45688,854623,MODIFICATION,,
632344,10.0,11.0,CD_REF,448104,886312,MODIFICATION,,
716119,10.0,11.0,CD_REF,716119,845823,MODIFICATION,,
186134,10.0,11.0,CD_NOM,186134,,RETRAIT,,
710740,10.0,11.0,CD_REF,446522,710743,MODIFICATION,,
630446,10.0,11.0,CD_REF,630446,843868,MODIFICATION,,
455081,10.0,11.0,CD_REF,194171,672803,MODIFICATION,,
16250,10.0,11.0,CD_REF,242473,884490,MODIFICATION,,
47452,10.0,11.0,CD_REF,47452,866733,MODIFICATION,,
766476,10.0,11.0,CD_REF,733409,766460,MODIFICATION,,
645220,10.0,11.0,CD_REF,645220,775773,MODIFICATION,,
713961,10.0,11.0,CD_REF,54087,631135,MODIFICATION,,
452735,10.0,11.0,CD_REF,447079,633862,MODIFICATION,,
770741,10.0,11.0,CD_REF,630511,884061,MODIFICATION,,
731482,10.0,11.0,CD_REF,731482,845492,MODIFICATION,,
404442,10.0,11.0,LB_NOM,Cantharis sanguineus,Cantharis sanguinea,MODIFICATION,,
734593,10.0,11.0,CD_REF,734593,734581,MODIFICATION,,
805603,10.0,11.0,CD_REF,50814,806519,MODIFICATION,,
830582,10.0,11.0,CD_REF,447079,633862,MODIFICATION,,
785747,10.0,11.0,LB_NOM,Telephorus prolixa,Telephorus prolixus,MODIFICATION,,
632050,10.0,11.0,CD_REF,629222,633845,MODIFICATION,,
248319,10.0,11.0,CD_REF,248319,853434,MODIFICATION,,
163238,10.0,11.0,CD_REF,163238,64182,MODIFICATION,,
561868,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
765606,10.0,11.0,CD_REF,741280,847371,MODIFICATION,,
558286,10.0,11.0,CD_REF,67925,551269,MODIFICATION,,
455274,10.0,11.0,CD_REF,447449,453380,MODIFICATION,,
453536,10.0,11.0,CD_REF,447540,884063,MODIFICATION,,
741528,10.0,11.0,CD_REF,741528,842921,MODIFICATION,,
640591,10.0,11.0,CD_REF,774174,851913,MODIFICATION,,
47567,10.0,11.0,LB_NOM,Peziza maialis,Peziza majalis,MODIFICATION,,
47567,10.0,11.0,CD_REF,47565,860835,MODIFICATION,,
47088,10.0,11.0,CD_REF,47085,867517,MODIFICATION,,
765423,10.0,11.0,CD_REF,732866,852778,MODIFICATION,,
710739,10.0,11.0,CD_REF,446522,710743,MODIFICATION,,
65234,10.0,11.0,CD_REF,65236,65234,MODIFICATION,,
645403,10.0,11.0,CD_REF,645403,775508,MODIFICATION,,
26252,10.0,11.0,CD_REF,825253,217699,MODIFICATION,,
45183,10.0,11.0,CD_REF,45182,45183,MODIFICATION,,
638019,10.0,11.0,CD_REF,630360,638019,MODIFICATION,,
704990,10.0,11.0,CD_REF,704990,849184,MODIFICATION,,
219788,10.0,11.0,CD_REF,54085,631133,MODIFICATION,,
774796,10.0,11.0,CD_REF,54080,631131,MODIFICATION,,
764089,10.0,11.0,CD_REF,732164,763818,MODIFICATION,,
721945,10.0,11.0,CD_REF,836653,886533,MODIFICATION,,
573047,10.0,11.0,CD_REF,64426,853681,MODIFICATION,,
707191,10.0,11.0,CD_REF,707191,839954,MODIFICATION,,
242929,10.0,11.0,CD_REF,242929,242939,MODIFICATION,,
762849,10.0,11.0,CD_REF,762849,784873,MODIFICATION,,
67575,10.0,11.0,CD_REF,67574,849375,MODIFICATION,,
765605,10.0,11.0,CD_REF,741280,847371,MODIFICATION,,
788632,10.0,11.0,CD_REF,5901,846822,MODIFICATION,,
677259,10.0,11.0,CD_REF,596917,677223,MODIFICATION,,
768790,10.0,11.0,CD_REF,741539,630425,MODIFICATION,,
47327,10.0,11.0,CD_REF,47327,862409,MODIFICATION,,
649437,10.0,11.0,CD_REF,649437,716443,MODIFICATION,,
50055,10.0,11.0,CD_REF,50052,50055,MODIFICATION,,
109568,10.0,11.0,CD_REF,611647,124956,MODIFICATION,,
48784,10.0,11.0,CD_REF,48784,862402,MODIFICATION,,
807540,10.0,11.0,CD_REF,807540,852782,MODIFICATION,,
635649,10.0,11.0,CD_REF,629335,884220,MODIFICATION,,
653821,10.0,11.0,LB_NOM,Diatoma hiemalis var. quadratum,Diatoma hyemalis var. quadrata,MODIFICATION,,
653821,10.0,11.0,CD_REF,653821,852792,MODIFICATION,,
191708,10.0,11.0,CD_NOM,191708,,RETRAIT,,
447845,10.0,11.0,CD_REF,447845,853395,MODIFICATION,,
708965,10.0,11.0,CD_REF,706694,115282,MODIFICATION,,
828962,10.0,11.0,CD_REF,442438,828962,MODIFICATION,,
392267,10.0,11.0,CD_REF,54085,631133,MODIFICATION,,
44764,10.0,11.0,CD_REF,44763,859999,MODIFICATION,,
561843,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
629227,10.0,11.0,CD_REF,629227,853309,MODIFICATION,,
689808,10.0,11.0,CD_REF,669324,655528,MODIFICATION,,
223312,10.0,11.0,CD_REF,279143,223312,MODIFICATION,,
49509,10.0,11.0,CD_REF,49509,49510,MODIFICATION,,
707576,10.0,11.0,CD_REF,705944,845903,MODIFICATION,,
561881,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
767244,10.0,11.0,CD_REF,733805,844253,MODIFICATION,,
597360,10.0,11.0,CD_REF,597360,842995,MODIFICATION,,
565275,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
636709,10.0,11.0,CD_REF,630693,884612,MODIFICATION,,
10229,10.0,11.0,CD_REF,244406,244405,MODIFICATION,,
48867,10.0,11.0,CD_REF,48867,857487,MODIFICATION,,
732905,10.0,11.0,CD_REF,732905,847315,MODIFICATION,,
749422,10.0,11.0,CD_NOM,749422,,RETRAIT,,
765532,10.0,11.0,CD_REF,732932,741276,MODIFICATION,,
50274,10.0,11.0,CD_REF,50274,50276,MODIFICATION,,
632492,10.0,11.0,CD_REF,629335,884220,MODIFICATION,,
733361,10.0,11.0,CD_REF,733361,766403,MODIFICATION,,
563691,10.0,11.0,CD_REF,66630,721321,MODIFICATION,,
732678,10.0,11.0,CD_REF,732678,846602,MODIFICATION,,
75919,10.0,11.0,CD_REF,75919,657986,MODIFICATION,,
395787,10.0,11.0,LB_NOM,Feronia crenatus,Feronia crenata,MODIFICATION,,
768956,10.0,11.0,CD_REF,734578,842823,MODIFICATION,,
577361,10.0,11.0,CD_REF,529814,577361,MODIFICATION,,
94675,10.0,11.0,CD_REF,80579,838877,MODIFICATION,,
769238,10.0,11.0,CD_REF,769233,848075,MODIFICATION,,
769242,10.0,11.0,CD_REF,769233,848075,MODIFICATION,,
798300,10.0,11.0,CD_REF,794787,798300,MODIFICATION,,
46926,10.0,11.0,CD_REF,46926,865511,MODIFICATION,,
732544,10.0,11.0,CD_REF,732544,764902,MODIFICATION,,
730966,10.0,11.0,CD_NOM,730966,,RETRAIT,,
645394,10.0,11.0,CD_REF,645394,775755,MODIFICATION,,
565980,10.0,11.0,CD_REF,529814,577361,MODIFICATION,,
734659,10.0,11.0,CD_REF,734659,769029,MODIFICATION,,
440234,10.0,11.0,CD_NOM,440234,,RETRAIT,,
632042,10.0,11.0,LB_NOM,Cactus royeni,Cactus royenii,MODIFICATION,,
45526,10.0,11.0,CD_REF,45526,45530,MODIFICATION,,
445686,10.0,11.0,CD_REF,445686,844335,MODIFICATION,,
66551,10.0,11.0,CD_REF,66551,459635,MODIFICATION,,
455052,10.0,11.0,LB_NOM,Calystegia,Convolvulus sect. Calystegia,MODIFICATION,,
48606,10.0,11.0,CD_REF,48606,849993,MODIFICATION,,
46714,10.0,11.0,CD_REF,46713,46714,MODIFICATION,,
799074,10.0,11.0,LB_NOM,Harpalus sabulosa,Harpalus sabulosus,MODIFICATION,,
763987,10.0,11.0,CD_REF,732163,839969,MODIFICATION,,
708335,10.0,11.0,CD_REF,706392,851605,MODIFICATION,,
42484,10.0,11.0,CD_REF,42482,512567,MODIFICATION,,
768814,10.0,11.0,LB_NOM,Peperomia longemucronata,Peperomia longimucronata,MODIFICATION,,
633041,10.0,11.0,CD_REF,733706,633041,MODIFICATION,,
741623,10.0,11.0,CD_REF,741623,735195,MODIFICATION,,
629033,10.0,11.0,CD_REF,629077,629033,MODIFICATION,,
677255,10.0,11.0,CD_REF,596917,677223,MODIFICATION,,
47709,10.0,11.0,CD_REF,47709,860651,MODIFICATION,,
469457,10.0,11.0,LB_NOM,Cortinarius hinnuleus var. radicatus,Cortinarius hinnuleus var. radicata,MODIFICATION,,
249072,10.0,11.0,CD_REF,249072,840947,MODIFICATION,,
50158,10.0,11.0,CD_REF,50156,50157,MODIFICATION,,
650237,10.0,11.0,LB_NOM,Cosmarium subprotumidum var. gregorii,Cosmarium subprotumidum var. gregoryi,MODIFICATION,,
735404,10.0,11.0,CD_REF,735404,843714,MODIFICATION,,
577207,10.0,11.0,CD_REF,365668,853398,MODIFICATION,,
707879,10.0,11.0,CD_REF,707878,839955,MODIFICATION,,
455053,10.0,11.0,LB_NOM,Torulinium,Cyperus subg. Torulinium,MODIFICATION,,
455053,10.0,11.0,CD_REF,191454,867287,MODIFICATION,,
404586,10.0,11.0,CD_REF,200466,404584,MODIFICATION,,
455681,10.0,11.0,CD_REF,448519,848271,MODIFICATION,,
705462,10.0,11.0,CD_NOM,705462,,RETRAIT,,
46664,10.0,11.0,CD_REF,46666,46662,MODIFICATION,,
648781,10.0,11.0,LB_NOM,Closterium closteroides,Closterium closterioides,MODIFICATION,,
231716,10.0,11.0,CD_REF,231716,845440,MODIFICATION,,
48372,10.0,11.0,LB_NOM,Lamprospora ruguensis,Lamprospora rugensis,MODIFICATION,,
765917,10.0,11.0,CD_REF,733140,848277,MODIFICATION,,
245241,10.0,11.0,CD_REF,245241,838619,MODIFICATION,,
741280,10.0,11.0,CD_REF,741280,847371,MODIFICATION,,
45748,10.0,11.0,CD_REF,45746,45748,MODIFICATION,,
818317,10.0,11.0,LB_NOM,Pristiphora dazwsoni,Pristiphora dawsoni,MODIFICATION,,
639127,10.0,11.0,CD_REF,639127,643407,MODIFICATION,,
732720,10.0,11.0,CD_REF,732720,886185,MODIFICATION,,
247514,10.0,11.0,CD_REF,247514,843536,MODIFICATION,,
769232,10.0,11.0,CD_REF,448609,848071,MODIFICATION,,
447100,10.0,11.0,CD_REF,447100,848288,MODIFICATION,,
690709,10.0,11.0,CD_REF,595979,850785,MODIFICATION,,
45681,10.0,11.0,CD_REF,45681,45683,MODIFICATION,,
598189,10.0,11.0,CD_REF,187383,838861,MODIFICATION,,
4098,10.0,11.0,CD_REF,4095,885482,MODIFICATION,,
733122,10.0,11.0,CD_REF,733122,733120,MODIFICATION,,
634089,10.0,11.0,CD_REF,447266,766666,MODIFICATION,,
118923,10.0,11.0,CD_REF,118923,883894,MODIFICATION,,
46300,10.0,11.0,CD_REF,46300,861618,MODIFICATION,,
762798,10.0,11.0,CD_REF,731519,763087,MODIFICATION,,
709129,10.0,11.0,CD_REF,447107,636548,MODIFICATION,,
764090,10.0,11.0,CD_REF,732160,840003,MODIFICATION,,
394943,10.0,11.0,LB_NOM,Telephorus liturata,Telephorus lituratus,MODIFICATION,,
448461,10.0,11.0,CD_REF,448461,447607,MODIFICATION,,
48322,10.0,11.0,CD_REF,48321,857205,MODIFICATION,,
750855,10.0,11.0,CD_REF,750855,852657,MODIFICATION,,
713696,10.0,11.0,CD_REF,219820,820680,MODIFICATION,,
45392,10.0,11.0,CD_REF,45393,45390,MODIFICATION,,
652121,10.0,11.0,LB_NOM,Staurastrum tetracerum f. trigona,Staurastrum tetracerum f. trigonum,MODIFICATION,,
732693,10.0,11.0,CD_REF,732693,843762,MODIFICATION,,
46809,10.0,11.0,CD_REF,46809,859894,MODIFICATION,,
245243,10.0,11.0,CD_REF,245243,838605,MODIFICATION,,
710845,10.0,11.0,CD_REF,131286,154276,MODIFICATION,,
765615,10.0,11.0,CD_REF,732932,741276,MODIFICATION,,
732718,10.0,11.0,CD_REF,732718,886183,MODIFICATION,,
50269,10.0,11.0,CD_REF,50267,50253,MODIFICATION,,
529660,10.0,11.0,CD_NOM,529660,,RETRAIT,,
47161,10.0,11.0,CD_REF,47161,860189,MODIFICATION,,
763087,10.0,11.0,CD_REF,731519,763087,MODIFICATION,,
814376,10.0,11.0,CD_REF,814376,838589,MODIFICATION,,
223116,10.0,11.0,CD_REF,792873,223116,MODIFICATION,,
636891,10.0,11.0,CD_REF,448454,636891,MODIFICATION,,
47542,10.0,11.0,CD_REF,47542,47518,MODIFICATION,,
545162,10.0,11.0,CD_REF,545162,74677,MODIFICATION,,
75437,10.0,11.0,CD_REF,75437,547544,MODIFICATION,,
45687,10.0,11.0,CD_REF,45685,50046,MODIFICATION,,
658033,10.0,11.0,CD_REF,658033,698070,MODIFICATION,,
47024,10.0,11.0,LB_NOM,Didymella culmigena var. endorhodia,Didymella culmigena f. endorhodia,MODIFICATION,,
799060,10.0,11.0,LB_NOM,Carabus lucida,Carabus lucidus,MODIFICATION,,
446107,10.0,11.0,CD_REF,629446,637677,MODIFICATION,,
45677,10.0,11.0,CD_REF,45676,49603,MODIFICATION,,
84389,10.0,11.0,CD_REF,611647,124956,MODIFICATION,,
800288,10.0,11.0,LB_NOM,Calodera propinquus,Calodera propinqua,MODIFICATION,,
563424,10.0,11.0,CD_REF,66730,849204,MODIFICATION,,
677242,10.0,11.0,CD_REF,596917,677223,MODIFICATION,,
705656,10.0,11.0,CD_REF,705656,791929,MODIFICATION,,
394845,10.0,11.0,LB_NOM,Telephorus bidentata,Telephorus bidentatus,MODIFICATION,,
834482,10.0,11.0,CD_REF,834482,833854,MODIFICATION,,
647820,10.0,11.0,CD_REF,647820,652395,MODIFICATION,,
49553,10.0,11.0,CD_REF,49552,49553,MODIFICATION,,
763691,10.0,11.0,CD_REF,629568,731870,MODIFICATION,,
731294,10.0,11.0,CD_REF,731294,731296,MODIFICATION,,
768941,10.0,11.0,CD_REF,734578,842823,MODIFICATION,,
192669,10.0,11.0,CD_NOM,192669,,RETRAIT,,
801258,10.0,11.0,LB_NOM,Cantharis mauritanien,Cantharis mauritanica,MODIFICATION,,
50267,10.0,11.0,LB_NOM,Urceolella sporotricha,Urceolella spirotricha,MODIFICATION,,
50267,10.0,11.0,CD_REF,50267,50253,MODIFICATION,,
776661,10.0,11.0,CD_REF,776661,850608,MODIFICATION,,
765712,10.0,11.0,CD_REF,733058,765712,MODIFICATION,,
563280,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
48842,10.0,11.0,CD_REF,48840,857086,MODIFICATION,,
769892,10.0,11.0,CD_REF,735166,884405,MODIFICATION,,
766474,10.0,11.0,CD_REF,733402,839339,MODIFICATION,,
46521,10.0,11.0,CD_REF,46518,46521,MODIFICATION,,
413517,10.0,11.0,CD_REF,782407,782405,MODIFICATION,,
45291,10.0,11.0,CD_REF,45291,47802,MODIFICATION,,
445900,10.0,11.0,CD_REF,445900,194922,MODIFICATION,,
392114,10.0,11.0,CD_REF,219614,845409,MODIFICATION,,
555493,10.0,11.0,CD_REF,426026,69010,MODIFICATION,,
804895,10.0,11.0,LB_NOM,Hypera obtusus var. grouvellei,Hypera obtusa var. grouvellei,MODIFICATION,,
404583,10.0,11.0,CD_REF,200466,404584,MODIFICATION,,
454821,10.0,11.0,CD_NOM,454821,,RETRAIT,,
731491,10.0,11.0,CD_REF,731491,674681,MODIFICATION,,
810065,10.0,11.0,CD_REF,454712,446490,MODIFICATION,,
47934,10.0,11.0,LB_NOM,Hyalotricha corticola,Hyalotricha corticicola,MODIFICATION,,
47934,10.0,11.0,CD_REF,47934,855801,MODIFICATION,,
47611,10.0,11.0,CD_REF,47611,862228,MODIFICATION,,
775754,10.0,11.0,CD_REF,775754,775756,MODIFICATION,,
84631,10.0,11.0,CD_REF,613615,125333,MODIFICATION,,
769007,10.0,11.0,CD_REF,734636,847117,MODIFICATION,,
362395,10.0,11.0,CD_REF,362395,849120,MODIFICATION,,
801896,10.0,11.0,LB_NOM,Lathridius clathrata,Lathridius clathratus,MODIFICATION,,
48447,10.0,11.0,CD_REF,48445,49647,MODIFICATION,,
322800,10.0,11.0,CD_REF,322800,322798,MODIFICATION,,
646537,10.0,11.0,CD_REF,646537,852676,MODIFICATION,,
75623,10.0,11.0,CD_REF,75623,886906,MODIFICATION,,
5405,10.0,11.0,CD_REF,5399,5405,MODIFICATION,,
426011,10.0,11.0,CD_REF,542555,528568,MODIFICATION,,
47072,10.0,11.0,CD_REF,47070,47071,MODIFICATION,,
784236,10.0,11.0,CD_REF,247140,784236,MODIFICATION,,
250728,10.0,11.0,CD_REF,250728,64443,MODIFICATION,,
635731,10.0,11.0,CD_REF,629353,852767,MODIFICATION,,
677232,10.0,11.0,CD_REF,596917,677223,MODIFICATION,,
47115,10.0,11.0,CD_REF,47115,47118,MODIFICATION,,
802000,10.0,11.0,LB_NOM,Cantharis bipzmctata,Cantharis bipunctata,MODIFICATION,,
630389,10.0,11.0,CD_REF,630389,842487,MODIFICATION,,
732045,10.0,11.0,CD_REF,732045,732046,MODIFICATION,,
239703,10.0,11.0,CD_REF,239703,850160,MODIFICATION,,
826892,10.0,11.0,CD_REF,249059,840938,MODIFICATION,,
576804,10.0,11.0,CD_REF,64425,853682,MODIFICATION,,
643750,10.0,11.0,CD_REF,643750,850581,MODIFICATION,,
637588,10.0,11.0,CD_REF,447782,851559,MODIFICATION,,
639329,10.0,11.0,LB_NOM,Lippia citrodora,Lippia citriodora,MODIFICATION,,
222498,10.0,11.0,CD_REF,222497,222498,MODIFICATION,,
191379,10.0,11.0,CD_REF,191379,193165,MODIFICATION,,
788185,10.0,11.0,CD_REF,5334,843453,MODIFICATION,,
689816,10.0,11.0,LB_NOM,Cancer feriata,Cancer feriatus,MODIFICATION,,
638001,10.0,11.0,CD_REF,630141,848273,MODIFICATION,,
46950,10.0,11.0,CD_REF,46950,865468,MODIFICATION,,
632073,10.0,11.0,CD_REF,631051,853341,MODIFICATION,,
677262,10.0,11.0,CD_REF,596917,677223,MODIFICATION,,
671848,10.0,11.0,CD_REF,671848,845659,MODIFICATION,,
708331,10.0,11.0,CD_REF,706390,851600,MODIFICATION,,
716155,10.0,11.0,CD_REF,716154,846341,MODIFICATION,,
734865,10.0,11.0,CD_REF,734865,839050,MODIFICATION,,
731480,10.0,11.0,CD_REF,731480,845499,MODIFICATION,,
47525,10.0,11.0,CD_REF,47522,47518,MODIFICATION,,
715614,10.0,11.0,LB_NOM,Aconogonum,Aconogonon,MODIFICATION,,
715614,10.0,11.0,CD_REF,715614,883893,MODIFICATION,,
732081,10.0,11.0,CD_REF,732081,849295,MODIFICATION,,
529767,10.0,11.0,CD_NOM,529767,,RETRAIT,,
820302,10.0,11.0,CD_NOM,820302,,RETRAIT,,
775880,10.0,11.0,CD_REF,775880,853190,MODIFICATION,,
762827,10.0,11.0,CD_REF,762849,784873,MODIFICATION,,
561690,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
765216,10.0,11.0,CD_REF,732766,843713,MODIFICATION,,
763931,10.0,11.0,CD_REF,732015,841152,MODIFICATION,,
765003,10.0,11.0,LB_NOM,Echites tubulosa,Echites tubulosus,MODIFICATION,,
765003,10.0,11.0,CD_REF,732615,847013,MODIFICATION,,
186069,10.0,11.0,CD_NOM,186069,,RETRAIT,,
801920,10.0,11.0,LB_NOM,Latridius elongata,Latridius elongatus,MODIFICATION,,
432626,10.0,11.0,CD_REF,432626,848532,MODIFICATION,,
732938,10.0,11.0,CD_REF,732938,847374,MODIFICATION,,
644838,10.0,11.0,CD_REF,644839,778626,MODIFICATION,,
413605,10.0,11.0,CD_REF,56507,885038,MODIFICATION,,
740657,10.0,11.0,CD_REF,740657,733375,MODIFICATION,,
45321,10.0,11.0,CD_REF,45321,860523,MODIFICATION,,
582809,10.0,11.0,CD_REF,824590,852127,MODIFICATION,,
61401,10.0,11.0,CD_REF,61398,851148,MODIFICATION,,
419152,10.0,11.0,CD_REF,461203,777922,MODIFICATION,,
455042,10.0,11.0,LB_NOM,Baumea,Cladium subg. Baumea,MODIFICATION,,
69013,10.0,11.0,CD_REF,426026,69010,MODIFICATION,,
337053,10.0,11.0,CD_REF,337053,885022,MODIFICATION,,
45928,10.0,11.0,CD_REF,45925,45927,MODIFICATION,,
647468,10.0,11.0,CD_NOM,647468,,RETRAIT,,
732002,10.0,11.0,CD_REF,732002,630946,MODIFICATION,,
46839,10.0,11.0,CD_REF,46839,46841,MODIFICATION,,
371859,10.0,11.0,LB_NOM,Macroclymene santandarensis,Macroclymene santanderensis,MODIFICATION,,
46103,10.0,11.0,CD_REF,46103,855539,MODIFICATION,,
813368,10.0,11.0,CD_REF,646537,852676,MODIFICATION,,
235351,10.0,11.0,CD_REF,235351,884588,MODIFICATION,,
208012,10.0,11.0,CD_NOM,208012,,RETRAIT,,
458384,10.0,11.0,CD_REF,458384,713305,MODIFICATION,,
645395,10.0,11.0,CD_REF,645395,775756,MODIFICATION,,
609954,10.0,11.0,CD_NOM,609954,,RETRAIT,,
799723,10.0,11.0,LB_NOM,Pselaphus impressa,Pselaphus impressus,MODIFICATION,,
789504,10.0,11.0,CD_REF,65236,65234,MODIFICATION,,
766964,10.0,11.0,CD_REF,629149,845184,MODIFICATION,,
646764,10.0,11.0,CD_REF,646764,852651,MODIFICATION,,
442109,10.0,11.0,CD_REF,442109,828672,MODIFICATION,,
800421,10.0,11.0,CD_REF,243632,243637,MODIFICATION,,
801894,10.0,11.0,LB_NOM,Lathridius norvegica,Lathridius norvegicus,MODIFICATION,,
627814,10.0,11.0,CD_REF,627814,628267,MODIFICATION,,
697494,10.0,11.0,CD_REF,657894,886560,MODIFICATION,,
437952,10.0,11.0,CD_NOM,437952,,RETRAIT,,
633983,10.0,11.0,CD_REF,101541,633983,MODIFICATION,,
404737,10.0,11.0,CD_REF,235351,884588,MODIFICATION,,
716154,10.0,11.0,CD_REF,716154,846341,MODIFICATION,,
434369,10.0,11.0,CD_REF,434369,839005,MODIFICATION,,
210785,10.0,11.0,CD_REF,210785,210804,MODIFICATION,,
702668,10.0,11.0,CD_REF,703851,702668,MODIFICATION,,
440246,10.0,11.0,CD_NOM,440246,,RETRAIT,,
763371,10.0,11.0,CD_REF,731705,851545,MODIFICATION,,
237129,10.0,11.0,LB_NOM,Haplophthalmus bodadonai,Haplophthalmus bonadonai,MODIFICATION,,
48364,10.0,11.0,CD_REF,48364,48367,MODIFICATION,,
802812,10.0,11.0,LB_NOM,Teinodactyla obliteratus,Teinodactyla obliterata,MODIFICATION,,
445393,10.0,11.0,CD_REF,445393,445389,MODIFICATION,,
803655,10.0,11.0,LB_NOM,Scythropus squamosus,Scytropus squamosus,MODIFICATION,,
584025,10.0,11.0,CD_REF,542555,528568,MODIFICATION,,
767665,10.0,11.0,CD_REF,733971,842152,MODIFICATION,,
762844,10.0,11.0,CD_REF,762844,785017,MODIFICATION,,
413535,10.0,11.0,CD_REF,64183,531122,MODIFICATION,,
48191,10.0,11.0,CD_REF,48191,861807,MODIFICATION,,
770666,10.0,11.0,CD_REF,630033,634941,MODIFICATION,,
49936,10.0,11.0,CD_REF,49936,49938,MODIFICATION,,
837317,10.0,11.0,LB_NOM,Cimex prasina,Cimex prasinus,MODIFICATION,,
633156,10.0,11.0,CD_REF,633156,731870,MODIFICATION,,
